x,y,roiCounts,normalizedCounts,flux,normalizedFlux,nPrimary
27.551,-7.14286,592,0.00592,888,0.00888,600000
27.551,-5.10204,605,0.00605,912,0.00912,600000
27.551,-3.06122,568,0.00568,927,0.00927,600000
27.551,-1.02041,507,0.00507,923,0.00923,600000
27.551,1.02041,578,0.00578,904,0.00904,600000
27.551,3.06122,543,0.00543,914,0.00914,600000
27.551,5.10204,611,0.00611,905,0.009049999999999999,600000
27.551,7.14286,503,0.00503,900,0.009,600000
27.551,9.18367,508,0.0050799999999999994,847,0.00847,600000
27.551,11.2245,549,0.00549,866,0.00866,600000
27.551,13.2653,542,0.00542,874,0.00874,600000
27.551,15.3061,529,0.0052899999999999996,924,0.00924,600000
27.551,17.3469,493,0.00493,804,0.00804,600000
27.551,19.3878,564,0.00564,888,0.00888,600000
27.551,21.4286,562,0.00562,955,0.00955,600000
27.551,23.4694,580,0.0058000000000000005,879,0.00879,600000
27.551,25.5102,560,0.0056,843,0.00843,600000
27.551,27.551,592,0.00592,916,0.00916,600000
27.551,29.5918,484,0.00484,834,0.00834,600000
27.551,31.6327,577,0.00577,928,0.00928,600000
27.551,33.6735,532,0.00532,905,0.00905,600000
27.551,35.7143,473,0.00473,805,0.00805,600000
27.551,37.7551,505,0.00505,852,0.00852,600000
27.551,39.7959,485,0.00485,831,0.00831,600000
27.551,41.8367,498,0.00498,830,0.0083,600000
27.551,43.8776,534,0.00534,863,0.00863,600000
27.551,45.9184,511,0.00511,886,0.00886,600000
27.551,47.9592,544,0.00544,873,0.00873,600000
27.551,50.0,548,0.0054800000000000005,888,0.008879999999999999,600000
29.5918,-50.0,608,0.0060799999999999995,869,0.00869,600000
29.5918,-47.9592,503,0.00503,871,0.008709999999999999,600000
29.5918,-45.9184,536,0.00536,886,0.00886,600000
29.5918,-43.8776,490,0.0049,846,0.00846,600000
29.5918,-41.8367,515,0.00515,874,0.00874,600000
29.5918,-39.7959,603,0.00603,951,0.00951,600000
29.5918,-37.7551,492,0.00492,811,0.00811,600000
29.5918,-35.7143,530,0.0053,888,0.008879999999999999,600000
29.5918,-33.6735,530,0.0053,853,0.00853,600000
29.5918,-31.6327,561,0.00561,929,0.00929,600000
29.5918,-29.5918,537,0.00537,888,0.008879999999999999,600000
29.5918,-27.551,534,0.00534,866,0.00866,600000
29.5918,-25.5102,534,0.00534,910,0.0091,600000
29.5918,-23.4694,473,0.00473,860,0.0086,600000
29.5918,-21.4286,606,0.006059999999999999,930,0.0093,600000
29.5918,-19.3878,558,0.00558,890,0.0089,600000
29.5918,-17.3469,532,0.00532,921,0.00921,600000
29.5918,-15.3061,611,0.00611,970,0.0097,600000
29.5918,-13.2653,510,0.0051,902,0.00902,600000
29.5918,-11.2245,463,0.0046300000000000004,823,0.00823,600000
29.5918,-9.18367,522,0.00522,883,0.00883,600000
29.5918,-7.14286,502,0.00502,863,0.00863,600000
29.5918,-5.10204,542,0.00542,825,0.00825,600000
29.5918,-3.06122,551,0.00551,961,0.00961,600000
29.5918,-1.02041,512,0.0051199999999999996,833,0.00833,600000
29.5918,1.02041,520,0.0052,859,0.00859,600000
29.5918,3.06122,499,0.00499,791,0.00791,600000
29.5918,5.10204,540,0.0054,865,0.00865,600000
29.5918,7.14286,545,0.00545,873,0.00873,600000
29.5918,9.18367,570,0.005699999999999999,893,0.00893,600000
29.5918,11.2245,560,0.0056,858,0.00858,600000
29.5918,13.2653,506,0.00506,868,0.00868,600000
29.5918,15.3061,497,0.0049700000000000005,847,0.00847,600000
29.5918,17.3469,542,0.0054199999999999995,888,0.008879999999999999,600000
29.5918,19.3878,516,0.00516,897,0.00897,600000
29.5918,21.4286,538,0.00538,880,0.0088,600000
29.5918,23.4694,566,0.00566,882,0.00882,600000
29.5918,25.5102,519,0.00519,856,0.00856,600000
29.5918,27.551,511,0.00511,875,0.00875,600000
29.5918,29.5918,575,0.00575,910,0.0091,600000
29.5918,31.6327,537,0.00537,878,0.00878,600000
29.5918,33.6735,549,0.00549,921,0.00921,600000
29.5918,35.7143,515,0.00515,861,0.00861,600000
29.5918,37.7551,584,0.00584,905,0.00905,600000
29.5918,39.7959,601,0.00601,902,0.00902,600000
29.5918,41.8367,566,0.00566,893,0.00893,600000
29.5918,43.8776,578,0.00578,848,0.00848,600000
29.5918,45.9184,579,0.00579,835,0.00835,600000
29.5918,47.9592,586,0.005860000000000001,840,0.0084,600000
29.5918,50.0,497,0.0049700000000000005,891,0.00891,600000
31.6327,-50.0,578,0.0057799999999999995,925,0.00925,600000
31.6327,-47.9592,583,0.00583,914,0.00914,600000
31.6327,-45.9184,455,0.00455,795,0.00795,600000
31.6327,-43.8776,531,0.0053100000000000005,852,0.00852,600000
31.6327,-41.8367,560,0.0056,876,0.00876,600000
31.6327,-39.7959,514,0.0051400000000000005,828,0.008280000000000001,600000
31.6327,-37.7551,533,0.00533,877,0.00877,600000
31.6327,-35.7143,564,0.00564,867,0.00867,600000
31.6327,-33.6735,544,0.00544,863,0.00863,600000
31.6327,-31.6327,593,0.00593,889,0.00889,600000
31.6327,-29.5918,557,0.00557,871,0.008709999999999999,600000
31.6327,-27.551,578,0.0057799999999999995,920,0.0092,600000
31.6327,-25.5102,546,0.0054600000000000004,888,0.00888,600000
31.6327,-23.4694,512,0.0051199999999999996,890,0.0089,600000
31.6327,-21.4286,457,0.00457,836,0.00836,600000
31.6327,-19.3878,541,0.00541,893,0.00893,600000
31.6327,-17.3469,520,0.0052,865,0.00865,600000
31.6327,-15.3061,562,0.00562,924,0.00924,600000
31.6327,-13.2653,535,0.005350000000000001,822,0.00822,600000
31.6327,-11.2245,532,0.00532,891,0.00891,600000
31.6327,-9.18367,594,0.00594,947,0.00947,600000
31.6327,-7.14286,513,0.00513,885,0.00885,600000
31.6327,-5.10204,589,0.00589,881,0.00881,600000
31.6327,-3.06122,513,0.00513,916,0.00916,600000
31.6327,-1.02041,532,0.00532,868,0.00868,600000
31.6327,1.02041,567,0.00567,914,0.00914,600000
31.6327,3.06122,471,0.00471,799,0.00799,600000
31.6327,5.10204,566,0.00566,910,0.0091,600000
31.6327,7.14286,513,0.00513,832,0.008320000000000001,600000
31.6327,9.18367,496,0.00496,794,0.007940000000000001,600000
31.6327,11.2245,490,0.0049,882,0.00882,600000
31.6327,13.2653,523,0.00523,863,0.008629999999999999,600000
31.6327,15.3061,560,0.0056,933,0.00933,600000
31.6327,17.3469,439,0.00439,789,0.00789,600000
31.6327,19.3878,504,0.00504,862,0.00862,600000
31.6327,21.4286,627,0.0062699999999999995,875,0.00875,600000
31.6327,23.4694,556,0.00556,883,0.008830000000000001,600000
31.6327,25.5102,476,0.00476,823,0.00823,600000
31.6327,27.551,603,0.00603,913,0.00913,600000
31.6327,29.5918,552,0.005520000000000001,909,0.009089999999999999,600000
31.6327,31.6327,548,0.0054800000000000005,881,0.00881,600000
31.6327,33.6735,561,0.00561,911,0.00911,600000
31.6327,35.7143,563,0.0056300000000000005,878,0.00878,600000
31.6327,37.7551,497,0.00497,876,0.00876,600000
31.6327,39.7959,530,0.0053,880,0.0088,600000
31.6327,41.8367,570,0.005699999999999999,857,0.00857,600000
31.6327,43.8776,573,0.00573,860,0.0086,600000
31.6327,45.9184,595,0.0059499999999999996,888,0.00888,600000
31.6327,47.9592,610,0.0061,955,0.00955,600000
31.6327,50.0,480,0.0048000000000000004,854,0.00854,600000
33.6735,-50.0,579,0.00579,928,0.00928,600000
33.6735,-47.9592,517,0.00517,868,0.00868,600000
33.6735,-45.9184,550,0.0055,882,0.00882,600000
33.6735,-43.8776,532,0.00532,895,0.00895,600000
33.6735,-41.8367,485,0.00485,881,0.00881,600000
33.6735,-39.7959,581,0.00581,904,0.00904,600000
33.6735,-37.7551,539,0.00539,818,0.00818,600000
33.6735,-35.7143,517,0.00517,861,0.00861,600000
33.6735,-33.6735,504,0.00504,924,0.00924,600000
33.6735,-31.6327,527,0.00527,769,0.007690000000000001,600000
33.6735,-29.5918,539,0.00539,942,0.00942,600000
33.6735,-27.551,575,0.00575,931,0.00931,600000
33.6735,-25.5102,628,0.00628,897,0.00897,600000
33.6735,-23.4694,539,0.00539,839,0.00839,600000
33.6735,-21.4286,543,0.00543,918,0.00918,600000
33.6735,-19.3878,562,0.00562,895,0.00895,600000
33.6735,-17.3469,557,0.00557,908,0.00908,600000
33.6735,-15.3061,456,0.00456,798,0.007980000000000001,600000
33.6735,-13.2653,476,0.00476,817,0.00817,600000
33.6735,-11.2245,531,0.00531,875,0.008749999999999999,600000
33.6735,-9.18367,489,0.00489,852,0.00852,600000
33.6735,-7.14286,518,0.00518,846,0.00846,600000
33.6735,-5.10204,561,0.0056099999999999995,897,0.00897,600000
33.6735,-3.06122,553,0.00553,952,0.00952,600000
33.6735,-1.02041,517,0.00517,859,0.00859,600000
33.6735,1.02041,640,0.0063999999999999994,910,0.0091,600000
33.6735,3.06122,559,0.00559,874,0.00874,600000
33.6735,5.10204,557,0.00557,864,0.00864,600000
33.6735,7.14286,509,0.00509,853,0.00853,600000
33.6735,9.18367,478,0.0047799999999999995,827,0.00827,600000
33.6735,11.2245,590,0.0059,951,0.009510000000000001,600000
33.6735,13.2653,535,0.005350000000000001,832,0.00832,600000
33.6735,15.3061,463,0.0046300000000000004,883,0.00883,600000
33.6735,17.3469,530,0.0053,848,0.00848,600000
33.6735,19.3878,535,0.005350000000000001,890,0.0089,600000
33.6735,21.4286,547,0.00547,884,0.00884,600000
33.6735,23.4694,560,0.0056,857,0.00857,600000
33.6735,25.5102,491,0.00491,850,0.0085,600000
33.6735,27.551,487,0.00487,879,0.00879,600000
33.6735,29.5918,547,0.005470000000000001,911,0.00911,600000
33.6735,31.6327,580,0.0058,922,0.00922,600000
33.6735,33.6735,548,0.00548,932,0.00932,600000
33.6735,35.7143,559,0.00559,952,0.00952,600000
33.6735,37.7551,513,0.00513,888,0.008879999999999999,600000
33.6735,39.7959,519,0.00519,842,0.00842,600000
33.6735,41.8367,525,0.00525,882,0.00882,600000
33.6735,43.8776,495,0.0049499999999999995,902,0.00902,600000
33.6735,45.9184,538,0.00538,808,0.00808,600000
33.6735,47.9592,519,0.00519,873,0.00873,600000
33.6735,50.0,512,0.00512,932,0.00932,600000
35.7143,-50.0,521,0.00521,826,0.00826,600000
35.7143,-47.9592,534,0.00534,857,0.00857,600000
35.7143,-45.9184,544,0.00544,839,0.00839,600000
35.7143,-43.8776,552,0.00552,878,0.00878,600000
35.7143,-41.8367,531,0.0053100000000000005,861,0.00861,600000
35.7143,-39.7959,619,0.00619,912,0.00912,600000
35.7143,-37.7551,557,0.00557,872,0.00872,600000
35.7143,-35.7143,489,0.00489,831,0.00831,600000
35.7143,-33.6735,509,0.00509,861,0.00861,600000
35.7143,-31.6327,597,0.00597,895,0.00895,600000
35.7143,-29.5918,561,0.0056099999999999995,939,0.00939,600000
35.7143,-27.551,587,0.00587,877,0.00877,600000
35.7143,-25.5102,569,0.005690000000000001,880,0.008799999999999999,600000
35.7143,-23.4694,539,0.00539,833,0.00833,600000
35.7143,-21.4286,498,0.00498,842,0.00842,600000
35.7143,-19.3878,567,0.00567,909,0.00909,600000
35.7143,-17.3469,538,0.005379999999999999,879,0.00879,600000
35.7143,-15.3061,518,0.00518,908,0.00908,600000
35.7143,-13.2653,521,0.00521,871,0.008709999999999999,600000
35.7143,-11.2245,559,0.0055899999999999995,907,0.00907,600000
35.7143,-9.18367,581,0.00581,923,0.00923,600000
35.7143,-7.14286,509,0.00509,829,0.00829,600000
35.7143,-5.10204,565,0.0056500000000000005,887,0.00887,600000
35.7143,-3.06122,537,0.00537,862,0.00862,600000
35.7143,-1.02041,585,0.00585,856,0.00856,600000
35.7143,1.02041,575,0.00575,920,0.0092,600000
35.7143,3.06122,557,0.00557,897,0.00897,600000
35.7143,5.10204,498,0.00498,800,0.008,600000
35.7143,7.14286,578,0.00578,887,0.00887,600000
35.7143,9.18367,530,0.0053,885,0.00885,600000
35.7143,11.2245,545,0.00545,845,0.00845,600000
35.7143,13.2653,549,0.00549,885,0.00885,600000
35.7143,15.3061,574,0.00574,864,0.00864,600000
35.7143,17.3469,532,0.00532,851,0.00851,600000
35.7143,19.3878,573,0.005730000000000001,862,0.00862,600000
35.7143,21.4286,562,0.00562,900,0.009,600000
35.7143,23.4694,544,0.0054399999999999995,900,0.009,600000
35.7143,25.5102,509,0.00509,906,0.00906,600000
35.7143,27.551,501,0.0050100000000000006,843,0.00843,600000
35.7143,29.5918,495,0.0049499999999999995,825,0.00825,600000
35.7143,31.6327,608,0.00608,941,0.00941,600000
35.7143,33.6735,470,0.0047,827,0.00827,600000
35.7143,35.7143,579,0.00579,904,0.00904,600000
35.7143,37.7551,584,0.00584,858,0.00858,600000
35.7143,39.7959,523,0.00523,883,0.008830000000000001,600000
35.7143,41.8367,564,0.00564,933,0.00933,600000
35.7143,43.8776,527,0.00527,875,0.008749999999999999,600000
35.7143,45.9184,572,0.00572,894,0.00894,600000
35.7143,47.9592,523,0.00523,930,0.009300000000000001,600000
35.7143,50.0,530,0.0053,872,0.00872,600000
37.7551,-50.0,578,0.0057799999999999995,922,0.009219999999999999,600000
37.7551,-47.9592,510,0.0051,823,0.00823,600000
37.7551,-45.9184,561,0.00561,891,0.00891,600000
37.7551,-43.8776,516,0.00516,880,0.008799999999999999,600000
37.7551,-41.8367,510,0.0051,803,0.00803,600000
37.7551,-39.7959,503,0.00503,866,0.008660000000000001,600000
37.7551,-37.7551,522,0.00522,908,0.00908,600000
37.7551,-35.7143,544,0.00544,894,0.00894,600000
37.7551,-33.6735,512,0.00512,899,0.00899,600000
37.7551,-31.6327,452,0.00452,811,0.00811,600000
37.7551,-29.5918,625,0.00625,868,0.00868,600000
37.7551,-27.551,611,0.00611,883,0.00883,600000
37.7551,-25.5102,467,0.0046700000000000005,857,0.00857,600000
37.7551,-23.4694,550,0.0055,909,0.00909,600000
37.7551,-21.4286,577,0.00577,908,0.00908,600000
37.7551,-19.3878,623,0.006229999999999999,890,0.0089,600000
37.7551,-17.3469,461,0.0046099999999999995,860,0.0086,600000
37.7551,-15.3061,572,0.005719999999999999,942,0.00942,600000
37.7551,-13.2653,514,0.00514,865,0.00865,600000
37.7551,-11.2245,573,0.00573,918,0.00918,600000
37.7551,-9.18367,534,0.00534,890,0.0089,600000
37.7551,-7.14286,623,0.00623,889,0.00889,600000
37.7551,-5.10204,559,0.00559,876,0.00876,600000
37.7551,-3.06122,594,0.00594,938,0.00938,600000
37.7551,-1.02041,542,0.00542,907,0.00907,600000
37.7551,1.02041,578,0.00578,949,0.00949,600000
37.7551,3.06122,542,0.0054199999999999995,906,0.00906,600000
37.7551,5.10204,554,0.00554,894,0.00894,600000
37.7551,7.14286,577,0.00577,890,0.0089,600000
37.7551,9.18367,487,0.00487,891,0.00891,600000
37.7551,11.2245,565,0.00565,870,0.0087,600000
37.7551,13.2653,566,0.00566,847,0.00847,600000
37.7551,15.3061,512,0.00512,851,0.00851,600000
37.7551,17.3469,529,0.0052899999999999996,922,0.009219999999999999,600000
37.7551,19.3878,531,0.00531,789,0.007890000000000001,600000
37.7551,21.4286,543,0.00543,932,0.00932,600000
37.7551,23.4694,535,0.00535,887,0.00887,600000
37.7551,25.5102,576,0.0057599999999999995,873,0.00873,600000
37.7551,27.551,526,0.00526,836,0.00836,600000
37.7551,29.5918,532,0.00532,882,0.00882,600000
37.7551,31.6327,541,0.00541,884,0.00884,600000
37.7551,33.6735,563,0.00563,920,0.0092,600000
37.7551,35.7143,505,0.00505,873,0.00873,600000
37.7551,37.7551,484,0.0048400000000000006,818,0.00818,600000
37.7551,39.7959,516,0.00516,862,0.00862,600000
37.7551,41.8367,472,0.00472,826,0.00826,600000
37.7551,43.8776,534,0.00534,812,0.00812,600000
37.7551,45.9184,549,0.00549,885,0.00885,600000
37.7551,47.9592,495,0.0049499999999999995,878,0.00878,600000
37.7551,50.0,568,0.00568,870,0.0087,600000
39.7959,-50.0,564,0.00564,903,0.00903,600000
39.7959,-47.9592,596,0.00596,885,0.00885,600000
39.7959,-45.9184,568,0.00568,906,0.00906,600000
39.7959,-43.8776,521,0.00521,881,0.00881,600000
39.7959,-41.8367,517,0.00517,833,0.00833,600000
39.7959,-39.7959,515,0.00515,848,0.00848,600000
39.7959,-37.7551,622,0.00622,977,0.009770000000000001,600000
39.7959,-35.7143,468,0.00468,791,0.00791,600000
39.7959,-33.6735,507,0.00507,904,0.00904,600000
39.7959,-31.6327,531,0.00531,857,0.00857,600000
39.7959,-29.5918,547,0.00547,891,0.00891,600000
39.7959,-27.551,558,0.00558,883,0.00883,600000
39.7959,-25.5102,528,0.00528,861,0.00861,600000
39.7959,-23.4694,508,0.0050799999999999994,869,0.00869,600000
39.7959,-21.4286,477,0.00477,885,0.00885,600000
39.7959,-19.3878,572,0.005719999999999999,898,0.00898,600000
39.7959,-17.3469,548,0.00548,900,0.009,600000
39.7959,-15.3061,516,0.00516,910,0.0091,600000
39.7959,-13.2653,591,0.00591,983,0.00983,600000
39.7959,-11.2245,523,0.00523,906,0.00906,600000
39.7959,-9.18367,493,0.00493,864,0.00864,600000
39.7959,-7.14286,520,0.0052,861,0.00861,600000
39.7959,-5.10204,522,0.005220000000000001,902,0.00902,600000
39.7959,-3.06122,551,0.00551,830,0.0083,600000
39.7959,-1.02041,514,0.00514,900,0.009,600000
39.7959,1.02041,500,0.005,872,0.00872,600000
39.7959,3.06122,518,0.00518,826,0.00826,600000
39.7959,5.10204,532,0.00532,834,0.00834,600000
39.7959,7.14286,533,0.00533,865,0.00865,600000
39.7959,9.18367,519,0.00519,850,0.0085,600000
39.7959,11.2245,532,0.00532,861,0.00861,600000
39.7959,13.2653,609,0.00609,910,0.0091,600000
39.7959,15.3061,477,0.00477,838,0.00838,600000
39.7959,17.3469,478,0.0047799999999999995,864,0.00864,600000
39.7959,19.3878,545,0.00545,874,0.00874,600000
39.7959,21.4286,521,0.00521,886,0.00886,600000
39.7959,23.4694,591,0.00591,938,0.00938,600000
39.7959,25.5102,497,0.0049700000000000005,849,0.00849,600000
39.7959,27.551,546,0.00546,875,0.00875,600000
39.7959,29.5918,522,0.00522,865,0.00865,600000
39.7959,31.6327,530,0.0053,877,0.00877,600000
39.7959,33.6735,559,0.00559,889,0.00889,600000
39.7959,35.7143,477,0.00477,858,0.00858,600000
39.7959,37.7551,496,0.00496,845,0.00845,600000
39.7959,39.7959,599,0.0059900000000000005,853,0.00853,600000
39.7959,41.8367,569,0.00569,898,0.00898,600000
39.7959,43.8776,585,0.00585,934,0.00934,600000
39.7959,45.9184,503,0.00503,818,0.00818,600000
39.7959,47.9592,588,0.00588,888,0.00888,600000
39.7959,50.0,557,0.00557,838,0.00838,600000
41.8367,-50.0,559,0.00559,921,0.00921,600000
41.8367,-47.9592,576,0.00576,918,0.00918,600000
41.8367,-45.9184,438,0.00438,782,0.00782,600000
41.8367,-43.8776,559,0.00559,869,0.00869,600000
41.8367,-41.8367,615,0.00615,896,0.00896,600000
41.8367,-39.7959,519,0.00519,842,0.00842,600000
41.8367,-37.7551,506,0.00506,838,0.00838,600000
41.8367,-35.7143,571,0.00571,845,0.00845,600000
41.8367,-33.6735,542,0.0054199999999999995,900,0.009,600000
41.8367,-31.6327,566,0.00566,836,0.00836,600000
41.8367,-29.5918,556,0.00556,855,0.00855,600000
41.8367,-27.551,639,0.00639,918,0.00918,600000
41.8367,-25.5102,554,0.00554,880,0.0088,600000
41.8367,-23.4694,492,0.00492,890,0.0089,600000
41.8367,-21.4286,497,0.0049700000000000005,858,0.008579999999999999,600000
41.8367,-19.3878,521,0.00521,835,0.00835,600000
41.8367,-17.3469,500,0.005,823,0.00823,600000
41.8367,-15.3061,602,0.00602,944,0.00944,600000
41.8367,-13.2653,506,0.00506,866,0.00866,600000
41.8367,-11.2245,592,0.00592,893,0.00893,600000
41.8367,-9.18367,514,0.00514,885,0.00885,600000
41.8367,-7.14286,567,0.00567,928,0.00928,600000
41.8367,-5.10204,587,0.00587,914,0.009139999999999999,600000
41.8367,-3.06122,547,0.00547,857,0.00857,600000
41.8367,-1.02041,583,0.00583,928,0.00928,600000
41.8367,1.02041,521,0.00521,841,0.00841,600000
41.8367,3.06122,510,0.0050999999999999995,831,0.00831,600000
41.8367,5.10204,525,0.00525,867,0.00867,600000
41.8367,7.14286,523,0.00523,869,0.00869,600000
41.8367,9.18367,562,0.00562,858,0.00858,600000
41.8367,11.2245,495,0.0049499999999999995,814,0.00814,600000
41.8367,13.2653,552,0.005520000000000001,951,0.00951,600000
41.8367,15.3061,549,0.00549,880,0.0088,600000
41.8367,17.3469,533,0.00533,880,0.0088,600000
41.8367,19.3878,479,0.00479,843,0.00843,600000
41.8367,21.4286,583,0.00583,873,0.00873,600000
41.8367,23.4694,609,0.00609,850,0.0085,600000
41.8367,25.5102,516,0.00516,862,0.008620000000000001,600000
41.8367,27.551,503,0.00503,860,0.0086,600000
41.8367,29.5918,560,0.0056,886,0.00886,600000
41.8367,31.6327,595,0.00595,901,0.00901,600000
41.8367,33.6735,509,0.00509,882,0.00882,600000
41.8367,35.7143,585,0.00585,931,0.009309999999999999,600000
41.8367,37.7551,531,0.0053100000000000005,870,0.0087,600000
41.8367,39.7959,538,0.005379999999999999,909,0.00909,600000
41.8367,41.8367,523,0.00523,854,0.008539999999999999,600000
41.8367,43.8776,492,0.00492,845,0.00845,600000
41.8367,45.9184,588,0.00588,868,0.00868,600000
41.8367,47.9592,579,0.00579,890,0.0089,600000
41.8367,50.0,610,0.0060999999999999995,963,0.00963,600000
43.8776,-50.0,517,0.00517,909,0.009089999999999999,600000
43.8776,-47.9592,601,0.00601,954,0.00954,600000
43.8776,-45.9184,533,0.00533,884,0.00884,600000
43.8776,-43.8776,574,0.00574,926,0.00926,600000
43.8776,-41.8367,488,0.00488,828,0.00828,600000
43.8776,-39.7959,476,0.00476,859,0.00859,600000
43.8776,-37.7551,573,0.00573,909,0.009089999999999999,600000
43.8776,-35.7143,616,0.0061600000000000005,849,0.00849,600000
43.8776,-33.6735,510,0.0051,835,0.00835,600000
43.8776,-31.6327,527,0.00527,910,0.0091,600000
43.8776,-29.5918,535,0.005350000000000001,775,0.00775,600000
43.8776,-27.551,526,0.00526,919,0.00919,600000
43.8776,-25.5102,551,0.00551,908,0.00908,600000
43.8776,-23.4694,580,0.0058000000000000005,874,0.008740000000000001,600000
43.8776,-21.4286,544,0.00544,857,0.00857,600000
43.8776,-19.3878,538,0.00538,894,0.00894,600000
43.8776,-17.3469,506,0.00506,837,0.008369999999999999,600000
43.8776,-15.3061,588,0.00588,981,0.00981,600000
43.8776,-13.2653,482,0.00482,847,0.00847,600000
43.8776,-11.2245,468,0.00468,813,0.00813,600000
43.8776,-9.18367,511,0.00511,885,0.00885,600000
43.8776,-7.14286,487,0.00487,853,0.00853,600000
43.8776,-5.10204,512,0.0051199999999999996,811,0.00811,600000
43.8776,-3.06122,565,0.00565,892,0.00892,600000
43.8776,-1.02041,535,0.00535,928,0.00928,600000
43.8776,1.02041,515,0.00515,878,0.00878,600000
43.8776,3.06122,592,0.00592,885,0.00885,600000
43.8776,5.10204,566,0.00566,866,0.00866,600000
43.8776,7.14286,562,0.00562,851,0.00851,600000
43.8776,9.18367,474,0.00474,834,0.00834,600000
43.8776,11.2245,570,0.0057,880,0.0088,600000
43.8776,13.2653,551,0.00551,878,0.00878,600000
43.8776,15.3061,548,0.0054800000000000005,873,0.00873,600000
43.8776,17.3469,466,0.00466,840,0.0084,600000
43.8776,19.3878,504,0.00504,859,0.00859,600000
43.8776,21.4286,536,0.00536,890,0.0089,600000
43.8776,23.4694,516,0.00516,880,0.0088,600000
43.8776,25.5102,567,0.00567,856,0.00856,600000
43.8776,27.551,506,0.00506,836,0.00836,600000
43.8776,29.5918,507,0.00507,908,0.00908,600000
43.8776,31.6327,509,0.00509,850,0.008499999999999999,600000
43.8776,33.6735,540,0.005399999999999999,863,0.00863,600000
43.8776,35.7143,552,0.005520000000000001,906,0.00906,600000
43.8776,37.7551,551,0.00551,943,0.00943,600000
43.8776,39.7959,561,0.00561,928,0.00928,600000
43.8776,41.8367,521,0.00521,875,0.008749999999999999,600000
43.8776,43.8776,504,0.00504,831,0.00831,600000
43.8776,45.9184,531,0.0053100000000000005,894,0.00894,600000
43.8776,47.9592,554,0.00554,893,0.00893,600000
43.8776,50.0,528,0.00528,834,0.00834,600000
45.9184,-50.0,535,0.00535,886,0.00886,600000
45.9184,-47.9592,528,0.00528,927,0.00927,600000
45.9184,-45.9184,526,0.00526,848,0.00848,600000
45.9184,-43.8776,517,0.00517,829,0.00829,600000
45.9184,-41.8367,533,0.00533,855,0.00855,600000
45.9184,-39.7959,528,0.00528,840,0.0084,600000
45.9184,-37.7551,534,0.00534,862,0.00862,600000
45.9184,-35.7143,606,0.00606,951,0.00951,600000
45.9184,-33.6735,548,0.0054800000000000005,905,0.009049999999999999,600000
45.9184,-31.6327,433,0.0043300000000000005,771,0.00771,600000
45.9184,-29.5918,602,0.00602,900,0.009,600000
45.9184,-27.551,522,0.00522,879,0.00879,600000
45.9184,-25.5102,559,0.00559,931,0.00931,600000
45.9184,-23.4694,564,0.00564,887,0.00887,600000
45.9184,-21.4286,507,0.00507,853,0.00853,600000
45.9184,-19.3878,558,0.00558,838,0.00838,600000
45.9184,-17.3469,542,0.00542,883,0.00883,600000
45.9184,-15.3061,509,0.00509,867,0.00867,600000
45.9184,-13.2653,564,0.00564,893,0.00893,600000
45.9184,-11.2245,511,0.00511,889,0.00889,600000
45.9184,-9.18367,513,0.00513,825,0.00825,600000
45.9184,-7.14286,542,0.00542,866,0.008660000000000001,600000
45.9184,-5.10204,579,0.00579,899,0.00899,600000
45.9184,-3.06122,506,0.00506,845,0.00845,600000
45.9184,-1.02041,573,0.00573,880,0.0088,600000
45.9184,1.02041,555,0.00555,884,0.00884,600000
45.9184,3.06122,603,0.006030000000000001,928,0.00928,600000
45.9184,5.10204,467,0.0046700000000000005,791,0.00791,600000
45.9184,7.14286,628,0.00628,907,0.00907,600000
45.9184,9.18367,514,0.0051400000000000005,861,0.00861,600000
45.9184,11.2245,556,0.00556,858,0.00858,600000
45.9184,13.2653,551,0.00551,876,0.00876,600000
45.9184,15.3061,571,0.00571,856,0.00856,600000
45.9184,17.3469,576,0.0057599999999999995,865,0.00865,600000
45.9184,19.3878,579,0.00579,866,0.00866,600000
45.9184,21.4286,509,0.00509,859,0.00859,600000
45.9184,23.4694,604,0.00604,916,0.00916,600000
45.9184,25.5102,559,0.00559,934,0.00934,600000
45.9184,27.551,509,0.00509,896,0.00896,600000
45.9184,29.5918,483,0.00483,822,0.00822,600000
45.9184,31.6327,596,0.00596,895,0.00895,600000
45.9184,33.6735,495,0.00495,829,0.00829,600000
45.9184,35.7143,573,0.00573,929,0.00929,600000
45.9184,37.7551,573,0.00573,870,0.0087,600000
45.9184,39.7959,552,0.00552,897,0.00897,600000
45.9184,41.8367,561,0.0056099999999999995,915,0.00915,600000
45.9184,43.8776,550,0.0055,905,0.00905,600000
45.9184,45.9184,593,0.0059299999999999995,896,0.00896,600000
45.9184,47.9592,543,0.00543,875,0.00875,600000
45.9184,50.0,515,0.00515,901,0.00901,600000
47.9592,-50.0,549,0.00549,876,0.00876,600000
47.9592,-47.9592,584,0.00584,920,0.0092,600000
47.9592,-45.9184,505,0.00505,865,0.00865,600000
47.9592,-43.8776,540,0.0054,927,0.00927,600000
47.9592,-41.8367,586,0.00586,829,0.00829,600000
47.9592,-39.7959,442,0.00442,782,0.00782,600000
47.9592,-37.7551,554,0.00554,950,0.0095,600000
47.9592,-35.7143,553,0.00553,886,0.00886,600000
47.9592,-33.6735,498,0.00498,882,0.00882,600000
47.9592,-31.6327,463,0.0046300000000000004,818,0.00818,600000
