x,y,detectorID,nPrimary_crack,roiCounts_crack,normalizedCounts_crack,flux_crack,normalizedFlux_crack,nPrimary_normal,roiCounts_normal,normalizedCounts_normal,flux_normal,normalizedFlux_normal,roiCounts_abs_diff,roiCounts_rel_diff,roiCounts_sym_rel_diff,normalizedCounts_abs_diff,normalizedCounts_rel_diff,normalizedCounts_sym_rel_diff,flux_abs_diff,flux_rel_diff,flux_sym_rel_diff,normalizedFlux_abs_diff,normalizedFlux_rel_diff,normalizedFlux_sym_rel_diff
-35.7143,-11.2245,3,100000,27,0.00027,67,0.00067,100000,27,0.00027,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-11.2245,4,100000,48,0.00048,77,0.00077,100000,47,0.00047,76,0.00076,1,0.02127659574468085,0.021052631578947368,1.0000000000000026e-05,0.021276595744680906,0.021052631578947423,1,0.013157894736842105,0.013071895424836602,9.999999999999918e-06,0.013157894736841997,0.013071895424836492
-35.7143,-11.2245,5,100000,21,0.00021,71,0.00071,100000,21,0.00021,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-9.18367,0,100000,32,0.00032,78,0.00078,100000,32,0.00032,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-9.18367,1,100000,16,0.00016,73,0.00073,100000,16,0.00016,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,1,0.013888888888888888,0.013793103448275862,9.999999999999918e-06,0.013888888888888774,0.013793103448275749
-35.7143,-9.18367,2,100000,33,0.00033,70,0.0007,100000,33,0.00033,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-9.18367,3,100000,32,0.00032,67,0.00067,100000,32,0.00032,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-9.18367,4,100000,26,0.00026,89,0.00089,100000,27,0.00027,90,0.0009,-1,-0.037037037037037035,-0.03773584905660377,-1.0000000000000026e-05,-0.03703703703703713,-0.037735849056603876,-1,-0.011111111111111112,-0.0111731843575419,-1.0000000000000026e-05,-0.011111111111111141,-0.01117318435754193
-35.7143,-9.18367,5,100000,17,0.00017,59,0.00059,100000,17,0.00017,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-7.14286,0,100000,22,0.00022,82,0.00082,100000,22,0.00022,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-7.14286,1,100000,32,0.00032,70,0.0007,100000,32,0.00032,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014084507042253521,-0.014184397163120567,-1.0000000000000026e-05,-0.014084507042253558,-0.014184397163120605
-35.7143,-7.14286,2,100000,31,0.00031,81,0.00081,100000,31,0.00031,81,0.00081,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-7.14286,3,100000,22,0.00022,73,0.00073,100000,22,0.00022,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-7.14286,4,100000,35,0.00035,71,0.00071,100000,34,0.00034,70,0.0007,1,0.029411764705882353,0.028985507246376812,9.999999999999972e-06,0.02941176470588227,0.02898550724637673,1,0.014285714285714285,0.014184397163120567,1.0000000000000026e-05,0.014285714285714323,0.014184397163120605
-35.7143,-7.14286,5,100000,32,0.00032,64,0.00064,100000,32,0.00032,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015384615384615385,-0.015503875968992248,-9.999999999999918e-06,-0.015384615384615259,-0.015503875968992121
-35.7143,-5.10204,0,100000,39,0.00039,64,0.00064,100000,39,0.00039,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,1,0.015873015873015872,0.015748031496062992,1.0000000000000026e-05,0.015873015873015914,0.015748031496063034
-35.7143,-5.10204,1,100000,40,0.0004,71,0.00071,100000,40,0.0004,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,1,0.014285714285714285,0.014184397163120567,1.0000000000000026e-05,0.014285714285714323,0.014184397163120605
-35.7143,-5.10204,2,100000,43,0.00043,81,0.00081,100000,43,0.00043,82,0.00082,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012195121951219513,-0.012269938650306749,-1.0000000000000026e-05,-0.012195121951219544,-0.012269938650306782
-35.7143,-5.10204,3,100000,36,0.00036,64,0.00064,100000,40,0.0004,64,0.00064,-4,-0.1,-0.10526315789473684,-3.9999999999999996e-05,-0.09999999999999999,-0.10526315789473682,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-5.10204,4,100000,32,0.00032,76,0.00076,100000,32,0.00032,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,1,0.013333333333333334,0.013245033112582781,1.0000000000000026e-05,0.013333333333333369,0.013245033112582816
-35.7143,-5.10204,5,100000,48,0.00048,74,0.00074,100000,47,0.00047,72,0.00072,1,0.02127659574468085,0.021052631578947368,1.0000000000000026e-05,0.021276595744680906,0.021052631578947423,2,0.027777777777777776,0.0273972602739726,1.9999999999999944e-05,0.0277777777777777,0.02739726027397253
-35.7143,-3.06122,0,100000,30,0.0003,65,0.00065,100000,30,0.0003,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015151515151515152,-0.015267175572519083,-1.0000000000000026e-05,-0.015151515151515192,-0.015267175572519125
-35.7143,-3.06122,1,100000,41,0.00041,71,0.00071,100000,41,0.00041,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,-1,-0.013888888888888888,-0.013986013986013986,-1.0000000000000026e-05,-0.013888888888888925,-0.013986013986014022
-35.7143,-3.06122,2,100000,17,0.00017,71,0.00071,100000,17,0.00017,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,-1,-0.013888888888888888,-0.013986013986013986,-1.0000000000000026e-05,-0.013888888888888925,-0.013986013986014022
-35.7143,-3.06122,3,100000,30,0.0003,74,0.00074,100000,30,0.0003,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-3.06122,4,100000,19,0.00019,58,0.00058,100000,19,0.00019,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,-1,-0.01694915254237288,-0.017094017094017096,-1.0000000000000026e-05,-0.016949152542372926,-0.017094017094017137
-35.7143,-3.06122,5,100000,14,0.00014,60,0.0006,100000,14,0.00014,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-1.02041,0,100000,33,0.00033,82,0.00082,100000,33,0.00033,83,0.00083,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012048192771084338,-0.012121212121212121,-1.0000000000000026e-05,-0.01204819277108437,-0.012121212121212152
-35.7143,-1.02041,1,100000,30,0.0003,60,0.0006,100000,30,0.0003,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-1.02041,2,100000,49,0.00049,61,0.00061,100000,49,0.00049,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,1,0.016666666666666666,0.01652892561983471,1.0000000000000026e-05,0.01666666666666671,0.016528925619834756
-35.7143,-1.02041,3,100000,27,0.00027,62,0.00062,100000,27,0.00027,62,0.00062,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,-1.02041,4,100000,27,0.00027,71,0.00071,100000,28,0.00028,73,0.00073,-1,-0.03571428571428571,-0.03636363636363636,-9.999999999999972e-06,-0.035714285714285615,-0.036363636363636265,-2,-0.0273972602739726,-0.027777777777777776,-1.9999999999999944e-05,-0.02739726027397253,-0.027777777777777703
-35.7143,-1.02041,5,100000,36,0.00036,75,0.00075,100000,36,0.00036,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,1.02041,0,100000,37,0.00037,76,0.00076,100000,37,0.00037,75,0.00075,0,0.0,0.0,0.0,0.0,0.0,1,0.013333333333333334,0.013245033112582781,1.0000000000000026e-05,0.013333333333333369,0.013245033112582816
-35.7143,1.02041,1,100000,33,0.00033,65,0.00065,100000,33,0.00033,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015151515151515152,-0.015267175572519083,-1.0000000000000026e-05,-0.015151515151515192,-0.015267175572519125
-35.7143,1.02041,2,100000,24,0.00024,72,0.00072,100000,24,0.00024,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,1.02041,3,100000,47,0.00047,72,0.00072,100000,47,0.00047,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,-1,-0.0136986301369863,-0.013793103448275862,-9.999999999999918e-06,-0.01369863013698619,-0.013793103448275749
-35.7143,1.02041,4,100000,23,0.00023,73,0.00073,100000,23,0.00023,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,1.02041,5,100000,33,0.00033,63,0.00063,100000,33,0.00033,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,3.06122,0,100000,22,0.00022,61,0.00061,100000,22,0.00022,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,3.06122,1,100000,32,0.00032,74,0.00074,100000,32,0.00032,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,3.06122,2,100000,28,0.00028,68,0.00068,100000,28,0.00028,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,3.06122,3,100000,25,0.00025,74,0.00074,100000,25,0.00025,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,1,0.0136986301369863,0.013605442176870748,1.0000000000000026e-05,0.013698630136986339,0.013605442176870784
-35.7143,3.06122,4,100000,23,0.00023,68,0.00068,100000,23,0.00023,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,3.06122,5,100000,28,0.00028,60,0.0006,100000,28,0.00028,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,5.10204,0,100000,23,0.00023,47,0.00047,100000,23,0.00023,47,0.00047,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,5.10204,1,100000,16,0.00016,52,0.00052,100000,16,0.00016,53,0.00053,0,0.0,0.0,0.0,0.0,0.0,-1,-0.018867924528301886,-0.01904761904761905,-1.0000000000000026e-05,-0.018867924528301938,-0.019047619047619098
-35.7143,5.10204,2,100000,31,0.00031,67,0.00067,100000,31,0.00031,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,5.10204,3,100000,24,0.00024,73,0.00073,100000,24,0.00024,73,0.00073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,5.10204,4,100000,47,0.00047,64,0.00064,100000,47,0.00047,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,5.10204,5,100000,32,0.00032,67,0.00067,100000,32,0.00032,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014705882352941176,-0.014814814814814815,-1.0000000000000026e-05,-0.014705882352941214,-0.014814814814814854
-35.7143,7.14286,0,100000,27,0.00027,66,0.00066,100000,27,0.00027,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,7.14286,1,100000,31,0.00031,65,0.00065,100000,31,0.00031,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,1,0.015625,0.015503875968992248,9.999999999999918e-06,0.01562499999999987,0.015503875968992121
-35.7143,7.14286,2,100000,22,0.00022,67,0.00067,100000,22,0.00022,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,7.14286,3,100000,26,0.00026,67,0.00067,100000,26,0.00026,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,7.14286,4,100000,43,0.00043,72,0.00072,100000,43,0.00043,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,7.14286,5,100000,13,0.00013,62,0.00062,100000,13,0.00013,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,1,0.01639344262295082,0.016260162601626018,1.0000000000000026e-05,0.016393442622950862,0.01626016260162606
-35.7143,9.18367,0,100000,41,0.00041,68,0.00068,100000,41,0.00041,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,9.18367,1,100000,24,0.00024,60,0.0006,100000,26,0.00026,61,0.00061,-2,-0.07692307692307693,-0.08,-1.999999999999997e-05,-0.07692307692307682,-0.07999999999999988,-1,-0.01639344262295082,-0.01652892561983471,-1.0000000000000026e-05,-0.016393442622950862,-0.016528925619834756
-35.7143,9.18367,2,100000,27,0.00027,80,0.0008,100000,27,0.00027,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,9.18367,3,100000,19,0.00019,69,0.00069,100000,19,0.00019,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014285714285714285,-0.014388489208633094,-1.0000000000000026e-05,-0.014285714285714323,-0.014388489208633132
-35.7143,9.18367,4,100000,19,0.00019,50,0.0005,100000,19,0.00019,51,0.00051,0,0.0,0.0,0.0,0.0,0.0,-1,-0.0196078431372549,-0.019801980198019802,-1.0000000000000026e-05,-0.01960784313725495,-0.019801980198019854
-35.7143,9.18367,5,100000,30,0.0003,64,0.00064,100000,30,0.0003,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,11.2245,0,100000,44,0.00044,89,0.00089,100000,44,0.00044,89,0.00089,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,11.2245,1,100000,42,0.00042,89,0.00089,100000,40,0.0004,89,0.00089,2,0.05,0.04878048780487805,1.9999999999999998e-05,0.049999999999999996,0.048780487804878044,0,0.0,0.0,0.0,0.0,0.0
-35.7143,11.2245,2,100000,25,0.00025,64,0.00064,100000,25,0.00025,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,11.2245,3,100000,36,0.00036,73,0.00073,100000,36,0.00036,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,1,0.013888888888888888,0.013793103448275862,9.999999999999918e-06,0.013888888888888774,0.013793103448275749
-35.7143,11.2245,4,100000,29,0.00029,79,0.00079,100000,29,0.00029,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,1,0.01282051282051282,0.012738853503184714,1.0000000000000026e-05,0.012820512820512855,0.012738853503184747
-35.7143,11.2245,5,100000,38,0.00038,86,0.00086,100000,38,0.00038,86,0.00086,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,13.2653,0,100000,19,0.00019,66,0.00066,100000,19,0.00019,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,13.2653,1,100000,26,0.00026,73,0.00073,100000,26,0.00026,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,1,0.013888888888888888,0.013793103448275862,9.999999999999918e-06,0.013888888888888774,0.013793103448275749
-35.7143,13.2653,2,100000,19,0.00019,66,0.00066,100000,19,0.00019,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014925373134328358,-0.015037593984962405,-1.0000000000000026e-05,-0.014925373134328396,-0.015037593984962445
-35.7143,13.2653,3,100000,28,0.00028,68,0.00068,100000,28,0.00028,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,13.2653,4,100000,34,0.00034,76,0.00076,100000,34,0.00034,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,13.2653,5,100000,22,0.00022,62,0.00062,100000,22,0.00022,63,0.00063,0,0.0,0.0,0.0,0.0,0.0,-1,-0.015873015873015872,-0.016,-1.0000000000000026e-05,-0.015873015873015914,-0.016000000000000042
-35.7143,15.3061,0,100000,29,0.00029,79,0.00079,100000,29,0.00029,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,15.3061,1,100000,24,0.00024,71,0.00071,100000,24,0.00024,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,15.3061,2,100000,30,0.0003,64,0.00064,100000,30,0.0003,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,15.3061,3,100000,31,0.00031,80,0.0008,100000,31,0.00031,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,15.3061,4,100000,25,0.00025,68,0.00068,100000,25,0.00025,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,15.3061,5,100000,28,0.00028,72,0.00072,100000,28,0.00028,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,0,100000,41,0.00041,76,0.00076,100000,41,0.00041,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,1,100000,44,0.00044,60,0.0006,100000,44,0.00044,60,0.0006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,2,100000,34,0.00034,80,0.0008,100000,34,0.00034,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,3,100000,23,0.00023,64,0.00064,100000,23,0.00023,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,4,100000,32,0.00032,72,0.00072,100000,32,0.00032,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,17.3469,5,100000,33,0.00033,66,0.00066,100000,33,0.00033,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,0,100000,28,0.00028,64,0.00064,100000,28,0.00028,64,0.00064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,1,100000,30,0.0003,79,0.00079,100000,30,0.0003,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,2,100000,43,0.00043,79,0.00079,100000,43,0.00043,79,0.00079,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,3,100000,25,0.00025,74,0.00074,100000,25,0.00025,74,0.00074,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,4,100000,36,0.00036,66,0.00066,100000,36,0.00036,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,19.3878,5,100000,28,0.00028,69,0.00069,100000,28,0.00028,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,0,100000,29,0.00029,70,0.0007,100000,29,0.00029,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,1,100000,34,0.00034,69,0.00069,100000,34,0.00034,69,0.00069,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,2,100000,30,0.0003,68,0.00068,100000,30,0.0003,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,3,100000,28,0.00028,65,0.00065,100000,28,0.00028,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,4,100000,21,0.00021,67,0.00067,100000,21,0.00021,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,21.4286,5,100000,37,0.00037,71,0.00071,100000,37,0.00037,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,23.4694,0,100000,24,0.00024,69,0.00069,100000,24,0.00024,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014285714285714285,-0.014388489208633094,-1.0000000000000026e-05,-0.014285714285714323,-0.014388489208633132
-35.7143,23.4694,1,100000,28,0.00028,67,0.00067,100000,28,0.00028,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,-4,-0.056338028169014086,-0.057971014492753624,-3.9999999999999996e-05,-0.05633802816901408,-0.05797101449275361
-35.7143,23.4694,2,100000,43,0.00043,70,0.0007,100000,43,0.00043,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014084507042253521,-0.014184397163120567,-1.0000000000000026e-05,-0.014084507042253558,-0.014184397163120605
-35.7143,23.4694,3,100000,19,0.00019,67,0.00067,100000,19,0.00019,67,0.00067,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,23.4694,4,100000,22,0.00022,68,0.00068,100000,21,0.00021,65,0.00065,1,0.047619047619047616,0.046511627906976744,9.999999999999999e-06,0.04761904761904761,0.04651162790697674,3,0.046153846153846156,0.045112781954887216,3.000000000000008e-05,0.046153846153846274,0.045112781954887334
-35.7143,23.4694,5,100000,21,0.00021,76,0.00076,100000,21,0.00021,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,-1,-0.012987012987012988,-0.013071895424836602,-9.999999999999918e-06,-0.01298701298701288,-0.013071895424836492
-35.7143,25.5102,0,100000,22,0.00022,69,0.00069,100000,22,0.00022,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014285714285714285,-0.014388489208633094,-1.0000000000000026e-05,-0.014285714285714323,-0.014388489208633132
-35.7143,25.5102,1,100000,25,0.00025,59,0.00059,100000,25,0.00025,59,0.00059,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,25.5102,2,100000,26,0.00026,65,0.00065,100000,26,0.00026,65,0.00065,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,25.5102,3,100000,33,0.00033,82,0.00082,100000,33,0.00033,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,2,0.025,0.024691358024691357,1.9999999999999944e-05,0.02499999999999993,0.02469135802469129
-35.7143,25.5102,4,100000,18,0.00018,70,0.0007,100000,18,0.00018,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,-2,-0.027777777777777776,-0.028169014084507043,-2.0000000000000052e-05,-0.02777777777777785,-0.028169014084507116
-35.7143,25.5102,5,100000,32,0.00032,67,0.00067,100000,32,0.00032,68,0.00068,0,0.0,0.0,0.0,0.0,0.0,-1,-0.014705882352941176,-0.014814814814814815,-1.0000000000000026e-05,-0.014705882352941214,-0.014814814814814854
-35.7143,27.551,0,100000,32,0.00032,66,0.00066,100000,32,0.00032,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,27.551,1,100000,38,0.00038,89,0.00089,100000,38,0.00038,89,0.00089,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,27.551,2,100000,18,0.00018,71,0.00071,100000,18,0.00018,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,27.551,3,100000,22,0.00022,55,0.00055,100000,22,0.00022,57,0.00057,0,0.0,0.0,0.0,0.0,0.0,-2,-0.03508771929824561,-0.03571428571428571,-1.9999999999999944e-05,-0.035087719298245515,-0.035714285714285615
-35.7143,27.551,4,100000,40,0.0004,97,0.00097,100000,40,0.0004,97,0.00097,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,27.551,5,100000,29,0.00029,76,0.00076,100000,29,0.00029,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,29.5918,0,100000,13,0.00013,57,0.00057,100000,13,0.00013,57,0.00057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,29.5918,1,100000,30,0.0003,78,0.00078,100000,30,0.0003,77,0.00077,0,0.0,0.0,0.0,0.0,0.0,1,0.012987012987012988,0.012903225806451613,1.0000000000000026e-05,0.012987012987013023,0.012903225806451648
-35.7143,29.5918,2,100000,37,0.00037,76,0.00076,100000,37,0.00037,76,0.00076,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,29.5918,3,100000,13,0.00013,80,0.0008,100000,13,0.00013,80,0.0008,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,29.5918,4,100000,23,0.00023,70,0.0007,100000,23,0.00023,70,0.0007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,29.5918,5,100000,37,0.00037,78,0.00078,100000,37,0.00037,78,0.00078,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,0,100000,15,0.00015,66,0.00066,100000,15,0.00015,66,0.00066,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,1,100000,23,0.00023,53,0.00053,100000,22,0.00022,53,0.00053,1,0.045454545454545456,0.044444444444444446,9.999999999999999e-06,0.04545454545454545,0.04444444444444444,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,2,100000,18,0.00018,58,0.00058,100000,18,0.00018,58,0.00058,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,3,100000,41,0.00041,71,0.00071,100000,41,0.00041,71,0.00071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,4,100000,31,0.00031,85,0.00085,100000,31,0.00031,85,0.00085,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,31.6327,5,100000,37,0.00037,72,0.00072,100000,37,0.00037,72,0.00072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,33.6735,0,100000,17,0.00017,61,0.00061,100000,17,0.00017,61,0.00061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
-35.7143,33.6735,1,100000,23,0.00023,62,0.00062,100000,24,0.00024,63,0.00063,-1,-0.041666666666666664,-0.0425531914893617,-9.999999999999999e-06,-0.041666666666666664,-0.042553191489361694,-1,-0.015873015873015872,-0.016,-1.0000000000000026e-05,-0.015873015873015914,-0.016000000000000042
